ingredient_rawmaterial_id,ingredient_id,raw_material_type_id
71829,187,9
71830,191,198
71831,324,129
71832,398,24
71833,174,126
71834,111,159
71835,223,14
71836,355,182
71837,215,79
71838,207,133
71839,245,94
71840,232,67
71841,124,67
71842,213,100
71843,392,197
71844,234,136
71845,253,46
71846,188,139
71847,213,42
71848,223,122
71849,217,145
71850,169,40
71851,292,199
71852,188,133
71853,124,189
71854,332,56
71855,371,157
71856,153,57
71857,267,63
71858,180,134
71859,216,19
71860,260,111
71861,126,74
71862,226,88
71863,106,86
71864,205,3
71865,160,74
71866,381,39
71867,223,183
71868,317,81
71869,303,101
71870,292,141
71871,216,130
71872,249,97
71873,117,186
71874,242,158
71875,214,123
71876,207,116
71877,295,195
71878,137,17
71879,299,88
71880,345,182
71881,137,196
71882,335,198
71883,191,84
71884,220,164
71885,283,187
71886,396,72
71887,335,95
71888,141,197
71889,145,80
71890,209,82
71891,249,24
71892,335,195
71893,295,156
71894,277,67
71895,236,157
71896,358,40
71897,170,139
71898,131,164
71899,368,127
71900,125,11
71901,161,75
71902,178,30
71903,288,177
71904,165,2
71905,293,109
71906,291,117
71907,266,119
71908,315,8
71909,284,25
71910,118,18
71911,322,17
71912,397,174
71913,196,115
71914,146,106
71915,103,119
71916,385,154
71917,173,194
71918,227,98
71919,215,172
71920,356,13
71921,219,45
71922,362,84
71923,146,108
71924,243,158
71925,136,150
71926,140,24
71927,336,199
71928,158,82
71929,135,57
71930,226,78
71931,194,70
71932,243,101
71933,395,19
71934,355,48
71935,313,131
71936,307,80
71937,299,196
71938,337,90
71939,230,83
71940,381,11
71941,200,111
71942,180,3
71943,146,132
71944,236,97
71945,399,199
71946,192,147
71947,315,137
71948,124,192
71949,390,154
71950,230,101
71951,301,131
71952,345,192
71953,155,103
71954,251,60
71955,282,151
71956,162,41
71957,332,89
71958,188,55
71959,249,140
71960,387,159
71961,247,83
71962,160,14
71963,282,139
71964,100,71
71965,343,27
71966,325,100
71967,375,183
71968,183,25
71969,349,105
71970,138,101
71971,272,53
71972,349,173
71973,208,182
71974,397,191
71975,352,162
71976,176,64
71977,245,72
71978,162,146
71979,265,177
71980,170,110
71981,258,162
71982,194,34
71983,224,108
71984,348,167
71985,186,14
71986,101,161
71987,134,120
71988,359,84
71989,291,52
71990,152,15
71991,315,163
71992,247,168
71993,295,194
71994,202,156
71995,318,7
71996,390,41
71997,355,67
71998,166,74
71999,231,38
72000,329,78
72001,218,74
72002,152,189
72003,355,93
72004,315,64
72005,374,102
72006,175,132
72007,207,3
72008,139,114
72009,185,173
72010,117,47
72011,220,65
72012,357,11
72013,254,51
72014,310,128
72015,352,65
72016,309,73
72017,157,137
72018,142,172
72019,291,48
72020,334,182
72021,117,192
72022,283,33
72023,118,141
72024,144,108
72025,121,109
72026,341,95
72027,152,58
72028,171,50
72029,278,101
72030,172,1
72031,331,152
72032,297,22
72033,350,39
72034,201,19
72035,191,4
72036,199,10
72037,160,135
72038,157,99
72039,114,54
72040,387,177
72041,137,46
72042,303,65
72043,228,198
72044,339,72
72045,192,141
72046,174,8
72047,381,16
72048,364,191
72049,294,73
72050,116,37
72051,125,102
72052,300,151
72053,199,21
72054,223,181
72055,123,90
72056,356,68
72057,338,173
72058,280,32
72059,378,107
72060,342,178
72061,148,7
72062,246,162
72063,241,12
72064,275,42
72065,133,113
72066,123,54
72067,236,130
72068,109,187
72069,113,200
72070,151,147
72071,167,92
72072,354,42
72073,148,69
72074,210,113
72075,218,107
72076,259,5
72077,226,39
72078,126,58
72079,239,193
72080,121,81
72081,331,157
72082,198,75
72083,373,196
72084,195,9
72085,171,154
72086,283,114
72087,140,137
72088,198,96
72089,223,146
72090,374,151
72091,114,91
72092,326,51
72093,241,65
72094,364,29
72095,291,59
72096,295,153
72097,380,104
72098,349,31
72099,118,87
72100,345,132
72101,385,9
72102,317,181
72103,265,173
72104,103,168
72105,246,16
72106,149,7
72107,320,118
72108,245,177
72109,119,170
72110,178,6
72111,118,189
72112,173,94
72113,295,38
72114,260,31
72115,346,31
72116,248,2
72117,131,176
72118,388,17
72119,203,195
72120,150,159
72121,339,115
72122,253,139
72123,315,105
72124,117,27
72125,358,172
72126,243,33
72127,111,36
72128,138,84
72129,277,28
72130,183,134
72131,357,146
72132,324,157
72133,244,68
72134,219,185
72135,344,88
72136,282,161
72137,280,199
72138,340,66
72139,248,80
72140,257,52
72141,159,197
72142,134,67
72143,147,156
72144,259,191
72145,170,100
72146,138,80
72147,116,26
72148,312,115
72149,310,15
72150,280,169
72151,250,103
72152,108,42
72153,258,57
72154,269,101
72155,265,78
72156,391,82
72157,141,192
72158,273,95
72159,364,88
72160,111,35
72161,294,156
72162,113,162
72163,253,91
72164,217,38
72165,327,6
72166,138,110
72167,373,142
72168,163,62
72169,384,76
72170,167,114
72171,196,112
72172,159,136
72173,310,33
72174,339,9
72175,388,13
72176,146,172
72177,304,151
72178,112,184
72179,118,99
72180,154,35
72181,127,70
72182,192,115
72183,227,182
72184,288,32
72185,223,179
72186,252,93
72187,381,34
72188,162,177
72189,380,188
72190,271,6
72191,358,47
72192,373,125
72193,350,1
72194,107,52
72195,251,132
72196,299,102
72197,368,122
72198,192,93
72199,350,22
72200,211,158
72201,204,44
72202,294,193
72203,294,7
72204,239,179
72205,152,30
72206,171,18
72207,155,25
72208,320,68
72209,138,30
72210,294,180
72211,255,154
72212,158,27
72213,380,126
72214,329,55
72215,297,144
72216,399,82
72217,329,3
72218,335,66
72219,321,132
72220,391,56
72221,318,17
72222,238,39
72223,146,128
72224,250,139
72225,105,34
72226,249,116
72227,393,27
72228,212,46
72229,224,198
72230,279,5
72231,233,9
72232,308,90
72233,382,138
72234,130,125
72235,273,189
72236,154,117
72237,101,67
72238,368,132
72239,219,136
72240,388,200
72241,246,73
72242,189,119
72243,372,48
72244,252,170
72245,172,46
72246,158,36
72247,164,76
72248,315,136
72249,369,126
72250,234,21
72251,210,13
72252,159,47
72253,214,23
72254,129,114
72255,118,68
72256,325,141
72257,399,96
72258,216,25
72259,309,120
72260,387,149
72261,192,91
72262,374,152
72263,356,183
72264,340,137
72265,212,52
72266,181,118
72267,149,153
72268,130,40
72269,338,121
72270,297,39
72271,252,73
72272,246,95
72273,190,90
72274,303,15
72275,142,157
72276,380,161
72277,244,112
72278,210,123
72279,156,27
72280,186,9
72281,384,191
72282,194,133
72283,281,60
72284,288,29
72285,282,5
72286,284,62
72287,231,187
72288,327,42
72289,272,2
72290,334,148
72291,254,148
72292,129,52
72293,195,96
72294,240,51
72295,285,87
72296,249,44
72297,293,147
72298,297,61
72299,174,156
72300,129,2
72301,233,72
72302,102,84
72303,326,53
72304,358,74
72305,236,54
72306,386,68
72307,361,57
72308,350,80
72309,198,49
72310,167,68
72311,134,109
72312,226,182
72313,143,116
72314,198,179
72315,377,27
72316,312,18
72317,290,92
72318,135,84
72319,366,196
72320,354,3
72321,120,114
72322,129,84
72323,308,151
72324,324,114
72325,229,158
72326,211,97
72327,207,18
72328,249,99
72329,109,110
72330,333,130
72331,128,61
72332,126,123
72333,168,199
72334,399,139
72335,305,116
72336,201,33
72337,326,112
72338,313,192
72339,262,115
72340,286,111
72341,375,28
72342,272,198
72343,240,113
72344,205,167
72345,104,142
72346,282,183
72347,153,159
72348,354,200
72349,252,92
72350,154,84
72351,234,192
72352,179,16
72353,143,173
72354,116,90
72355,343,145
72356,241,113
72357,274,5
72358,171,24
72359,218,71
72360,299,70
72361,368,182
72362,381,173
72363,204,69
72364,141,172
72365,234,15
72366,304,187
72367,137,149
72368,257,163
72369,327,190
72370,392,96
72371,280,156
72372,301,141
72373,208,31
72374,234,162
72375,132,192
72376,106,75
72377,233,28
72378,274,72
72379,115,11
72380,278,93
72381,369,124
72382,189,197
72383,319,31
72384,207,80
72385,234,102
72386,315,190
72387,255,17
72388,313,62
72389,170,36
72390,354,88
72391,382,199
72392,191,52
72393,298,91
72394,205,93
72395,380,132
72396,306,141
72397,114,39
72398,345,125
72399,219,145
72400,196,161
72401,375,129
72402,131,7
72403,391,179
72404,117,98
72405,100,66
72406,135,47
72407,113,41
72408,337,3
72409,237,39
72410,190,103
72411,203,189
72412,196,105
72413,290,4
72414,128,64
72415,397,160
72416,348,20
72417,191,59
72418,370,167
72419,305,119
72420,123,100
72421,253,132
72422,365,59
72423,191,186
72424,249,101
72425,308,12
72426,245,98
72427,366,57
72428,221,157
72429,119,144
72430,366,105
72431,101,15
72432,141,107
72433,394,24
72434,126,163
72435,314,137
72436,224,128
72437,374,110
72438,140,94
72439,134,61
72440,287,23
72441,396,6
72442,334,179
72443,183,133
72444,185,77
72445,277,110
72446,172,117
72447,156,155
72448,104,179
72449,388,61
72450,389,110
72451,167,37
72452,246,185
72453,143,117
72454,349,126
72455,262,120
72456,350,195
72457,316,18
72458,329,70
72459,257,5
72460,178,29
72461,242,122
72462,228,126
72463,245,8
72464,367,168
72465,377,76
72466,185,165
72467,364,126
72468,369,60
72469,372,59
72470,394,47
72471,105,164
72472,286,54
72473,242,42
72474,278,62
72475,124,5
72476,131,113
72477,196,168
72478,315,83
72479,252,186
72480,210,6
72481,256,171
72482,145,19
72483,351,16
72484,376,94
72485,273,190
72486,272,68
72487,249,8
72488,392,28
72489,140,12
72490,201,135
72491,261,56
72492,210,133
72493,320,140
72494,118,53
72495,146,100
72496,104,97
72497,170,61
72498,152,148
72499,374,9
72500,288,57
72501,377,81
72502,248,137
72503,317,6
72504,396,168
72505,243,179
72506,339,13
72507,167,27
72508,111,141
72509,346,66
72510,395,2
72511,185,75
72512,258,189
72513,183,46
72514,376,85
72515,380,147
72516,332,154
72517,290,176
72518,140,179
72519,342,66
72520,333,16
72521,283,67
72522,262,149
72523,322,41
72524,235,140
72525,209,143
72526,331,118
72527,159,42
72528,103,53
72529,235,2
72530,112,1
72531,337,171
72532,177,157
72533,382,95
72534,125,157
72535,131,25
72536,351,95
72537,227,49
72538,171,27
72539,310,199
72540,166,24
72541,243,158
72542,203,52
72543,144,30
72544,300,55
72545,125,94
72546,120,117
72547,322,116
72548,111,70
72549,109,114
72550,340,116
72551,384,7
72552,399,64
72553,213,119
72554,119,10
72555,268,137
72556,279,115
72557,178,27
72558,365,176
72559,302,75
72560,313,85
72561,146,20
72562,124,20
72563,345,155
72564,240,89
72565,193,62
72566,391,131
72567,273,48
72568,117,97
72569,331,107
72570,384,102
72571,311,122
72572,263,146
72573,155,146
72574,203,87
72575,203,45
72576,353,133
72577,322,42
72578,196,98
72579,309,124
72580,223,170
72581,204,189
72582,180,198
72583,147,159
72584,388,92
72585,178,183
72586,143,155
72587,119,63
72588,349,33
72589,154,119
72590,267,132
72591,215,55
72592,120,121
72593,193,27
72594,315,196
72595,355,10
72596,190,4
72597,175,173
72598,377,42
72599,148,97
72600,309,142
72601,341,137
72602,357,190
72603,205,28
72604,278,53
72605,318,14
72606,219,139
72607,288,141
72608,283,78
72609,335,131
72610,203,37
72611,141,58
72612,317,109
72613,366,57
72614,368,34
72615,391,74
72616,303,172
72617,390,180
72618,316,3
72619,152,52
72620,217,200
72621,136,28
72622,153,17
72623,316,85
72624,114,176
72625,199,198
72626,183,106
72627,358,96
72628,169,111
72629,281,69
72630,284,99
72631,117,77
72632,223,72
72633,391,197
72634,318,53
72635,120,180
72636,199,55
72637,208,35
72638,275,90
72639,106,1
72640,172,59
72641,142,152
72642,179,150
72643,170,79
72644,242,200
72645,327,133
72646,368,40
72647,196,79
72648,284,31
72649,237,126
72650,341,128
72651,233,80
72652,283,85
72653,130,145
72654,184,136
72655,106,14
72656,337,123
72657,136,197
72658,267,157
72659,362,52
72660,339,130
72661,262,109
72662,330,133
72663,323,107
72664,183,36
72665,256,93
72666,147,81
72667,324,139
72668,230,192
72669,114,89
72670,371,137
72671,133,143
72672,138,108
72673,349,114
72674,232,84
72675,140,27
72676,341,34
72677,304,58
72678,261,95
72679,350,103
72680,315,77
72681,279,124
72682,322,67
72683,168,154
72684,239,19
72685,275,127
72686,358,33
72687,202,9
72688,179,122
72689,284,170
72690,324,14
72691,346,183
72692,151,148
72693,325,111
72694,172,129
72695,253,85
72696,201,37
72697,132,9
72698,324,74
72699,273,177
72700,311,121
72701,191,127
72702,380,195
72703,265,56
72704,371,185
72705,211,65
72706,364,176
72707,288,181
72708,253,180
72709,383,199
72710,165,88
72711,361,57
72712,185,64
72713,241,87
72714,156,131
72715,304,171
72716,334,64
72717,252,158
72718,213,51
72719,395,119
72720,207,108
72721,364,147
72722,316,125
72723,265,49
72724,377,158
72725,284,96
72726,291,111
72727,393,32
72728,234,193
72729,163,2
72730,165,41
72731,271,117
72732,359,146
72733,162,70
72734,308,134
72735,182,171
72736,282,145
72737,207,20
72738,380,154
72739,316,86
72740,316,150
72741,294,198
72742,282,34
72743,222,30
72744,360,189
72745,282,159
72746,121,89
72747,396,83
72748,378,76
72749,147,173
72750,395,23
72751,272,16
72752,173,162
72753,326,56
72754,276,105
72755,120,129
72756,356,40
72757,322,51
72758,330,134
72759,251,95
72760,332,57
72761,325,8
72762,239,198
72763,147,184
72764,300,35
72765,145,110
72766,269,11
72767,277,65
72768,159,140
72769,155,164
72770,393,65
72771,362,94
72772,249,7
72773,219,196
72774,386,167
72775,191,150
72776,378,47
72777,353,147
72778,318,188
72779,146,73
72780,341,145
72781,325,85
72782,282,117
72783,207,195
72784,385,11
72785,148,107
72786,169,3
72787,300,184
72788,295,113
72789,176,6
72790,152,63
72791,341,15
72792,269,100
72793,154,115
72794,216,144
72795,395,10
72796,244,75
72797,327,174
72798,266,33
72799,144,2
72800,342,4
72801,155,65
72802,301,158
72803,249,60
72804,236,104
72805,144,4
72806,399,116
72807,130,8
72808,193,188
72809,368,83
72810,160,126
72811,338,102
72812,209,44
72813,123,190
72814,225,44
72815,391,33
72816,279,129
72817,208,74
72818,174,107
72819,373,94
72820,143,2
72821,272,66
72822,315,26
72823,236,99
72824,111,115
72825,139,186
72826,238,144
72827,121,106
72828,193,114
72829,116,95
72830,339,153
72831,237,117
72832,167,174
72833,365,34
72834,322,32
72835,133,161
72836,222,81
72837,244,60
72838,304,124
72839,266,181
72840,247,53
72841,110,129
72842,250,92
72843,354,9
72844,224,40
72845,395,111
72846,152,173
72847,161,169
72848,215,105
72849,256,5
72850,218,176
72851,248,146
72852,157,162
72853,187,110
72854,194,14
72855,137,65
72856,128,14
72857,371,157
72858,324,118
72859,260,153
72860,185,146
72861,292,161
72862,372,171
72863,167,35
72864,295,109
72865,238,72
72866,239,144
72867,118,116
72868,381,17
72869,147,60
72870,293,5
72871,155,92
72872,239,9
72873,336,99
72874,344,161
72875,135,179
72876,317,115
72877,331,32
72878,139,127
72879,195,133
72880,382,182
72881,107,189
72882,295,139
72883,148,157
72884,322,18
72885,262,3
72886,226,180
72887,178,138
72888,131,108
72889,377,150
72890,206,97
72891,196,150
72892,283,160
72893,336,59
72894,321,102
72895,349,171
72896,236,135
72897,167,10
72898,316,38
72899,241,134
72900,387,105
72901,165,158
72902,355,135
72903,265,14
72904,361,161
72905,108,105
72906,154,123
72907,322,172
72908,312,54
72909,330,75
72910,178,19
72911,322,154
72912,354,93
72913,297,82
72914,272,132
72915,293,70
72916,220,162
72917,232,121
72918,273,43
72919,329,78
72920,313,94
72921,183,130
72922,232,106
72923,157,18
72924,188,175
72925,102,93
72926,343,147
72927,329,78
72928,324,189
72929,342,73
72930,269,169
72931,156,199
72932,146,184
72933,366,112
72934,200,188
72935,265,131
72936,157,157
72937,227,109
72938,340,35
72939,290,68
72940,285,40
72941,192,46
72942,378,161
72943,147,115
72944,185,65
72945,390,91
72946,373,82
72947,150,62
72948,137,25
72949,265,87
72950,388,20
72951,237,84
72952,256,43
72953,224,148
72954,266,25
72955,107,181
72956,202,45
72957,368,9
72958,244,137
72959,195,28
72960,186,30
72961,273,101
72962,354,162
72963,344,54
72964,260,31
72965,183,106
72966,282,89
72967,233,91
72968,232,20
72969,390,69
72970,126,80
72971,310,10
72972,157,122
72973,113,42
72974,357,88
72975,224,182
72976,138,152
72977,211,193
72978,371,174
72979,342,117
72980,360,48
72981,120,166
72982,192,103
72983,190,68
72984,353,116
72985,236,26
72986,364,101
72987,167,38
72988,222,123
72989,245,189
72990,142,81
72991,225,28
72992,262,19
72993,375,77
72994,359,112
72995,226,12
72996,120,22
72997,318,29
72998,175,193
72999,222,37
73000,176,87
73001,235,81
73002,281,155
73003,220,38
73004,162,28
73005,158,22
73006,173,193
73007,363,92
73008,245,43
73009,242,188
73010,188,199
73011,266,146
73012,397,22
73013,168,29
73014,172,19
73015,136,24
73016,393,129
73017,235,117
73018,203,47
73019,383,30
73020,385,56
73021,340,41
73022,231,43
73023,188,127
73024,144,156
73025,216,186
73026,229,69
73027,285,97
73028,342,53
73029,173,17
73030,293,98
73031,341,17
73032,155,118
73033,244,18
73034,151,92
73035,151,153
73036,322,61
73037,125,147
73038,333,19
73039,179,140
73040,374,82
73041,209,27
73042,274,102
73043,235,6
73044,256,189
73045,106,29
73046,235,89
73047,231,166
73048,146,49
73049,286,76
73050,125,6
73051,325,84
73052,269,46
73053,299,183
73054,225,46
73055,313,157
73056,164,24
73057,168,12
73058,171,102
73059,373,148
73060,154,114
73061,175,110
73062,183,109
73063,397,121
73064,363,56
73065,340,112
73066,314,26
73067,327,67
73068,344,190
73069,152,160
73070,353,120
73071,220,15
73072,249,196
73073,314,63
73074,175,2
73075,269,72
73076,241,106
73077,315,86
73078,131,41
73079,375,190
73080,378,125
73081,115,40
73082,252,51
73083,123,146
73084,168,194
73085,142,197
73086,199,139
73087,250,117
73088,118,160
73089,139,122
73090,152,126
73091,250,86
73092,137,48
73093,383,163
73094,313,25
73095,250,90
73096,182,102
73097,231,34
73098,200,142
73099,121,156
73100,207,62
73101,245,15
73102,293,125
73103,390,196
73104,255,145
73105,155,96
73106,381,125
73107,161,145
73108,257,24
73109,312,127
73110,131,162
73111,181,33
73112,320,165
73113,340,121
73114,295,110
73115,139,61
73116,281,31
73117,171,35
73118,297,26
73119,237,40
73120,327,67
73121,254,45
73122,250,83
73123,152,78
73124,397,197
73125,143,88
73126,103,63
73127,232,135
73128,211,63
73129,185,17
73130,155,15
73131,215,19
73132,349,31
73133,162,173
73134,141,189
73135,166,116
73136,182,123
73137,215,141
73138,327,181
73139,194,105
73140,274,173
73141,155,161
73142,168,189
73143,143,151
73144,396,136
73145,167,62
73146,250,30
73147,144,120
73148,348,122
73149,351,114
73150,359,98
73151,117,45
73152,181,19
73153,139,164
73154,152,134
73155,279,93
73156,280,130
73157,267,183
73158,329,143
73159,227,30
73160,398,4
73161,334,85
73162,242,86
73163,247,168
73164,269,134
73165,226,109
73166,325,118
73167,222,39
73168,344,24
73169,366,7
73170,113,186
73171,224,23
73172,166,113
73173,138,196
73174,248,169
73175,131,8
73176,122,23
73177,142,160
73178,285,148
73179,350,129
73180,169,94
73181,131,34
73182,258,148
73183,390,190
73184,126,93
73185,356,184
73186,242,134
73187,327,83
73188,316,71
73189,357,45
73190,236,128
73191,163,96
73192,399,157
73193,283,109
73194,337,171
73195,191,117
73196,144,102
73197,273,189
73198,362,88
73199,140,189
73200,311,128
73201,236,37
73202,187,13
73203,338,156
73204,243,158
73205,268,175
73206,368,39
73207,132,83
73208,210,106
73209,376,191
73210,396,127
73211,262,168
73212,116,153
73213,341,50
73214,380,15
73215,252,40
73216,341,148
73217,347,153
73218,224,188
73219,145,111
73220,115,43
73221,270,37
73222,154,123
73223,313,20
73224,191,153
73225,190,122
73226,341,173
73227,229,80
73228,352,5
73229,347,94
73230,362,117
73231,154,157
73232,245,148
73233,390,16
73234,278,30
73235,103,80
73236,315,82
73237,381,171
73238,297,111
73239,262,128
73240,189,176
73241,169,58
73242,287,88
73243,242,191
73244,226,84
73245,303,11
73246,159,140
73247,175,94
73248,133,134
73249,138,190
73250,383,47
73251,248,26
73252,228,30
73253,263,165
73254,397,152
73255,119,171
73256,188,65
73257,245,91
73258,364,101
73259,248,193
73260,318,91
73261,212,23
73262,239,147
73263,186,159
73264,161,76
73265,158,128
73266,360,188
73267,292,58
73268,257,133
73269,205,7
73270,118,64
73271,149,9
73272,185,161
73273,254,2
73274,195,79
73275,387,116
73276,233,150
73277,148,21
73278,374,27
73279,267,38
73280,165,91
73281,376,192
73282,185,1
73283,199,44
73284,123,50
73285,278,70
73286,307,134
73287,175,37
73288,340,157
73289,331,153
73290,156,67
73291,248,193
73292,263,10
73293,341,41
73294,292,34
73295,359,21
73296,235,8
73297,353,188
73298,367,24
73299,318,51
73300,289,112
73301,340,124
73302,386,67
73303,305,76
73304,172,55
73305,161,62
73306,134,188
73307,262,79
73308,147,16
73309,304,143
73310,252,68
73311,277,40
73312,202,45
73313,385,183
73314,360,191
73315,204,52
73316,372,173
73317,117,39
73318,122,77
73319,104,161
73320,329,52
73321,172,20
73322,311,182
73323,113,160
73324,270,167
73325,284,19
73326,144,19
73327,165,141
73328,392,175
73329,376,189
73330,313,82
73331,233,3
73332,172,155
73333,242,18
73334,347,192
73335,238,33
73336,269,16
73337,371,159
73338,158,174
73339,306,177
73340,107,122
73341,279,178
73342,355,86
73343,332,77
73344,217,66
73345,250,194
73346,279,124
73347,302,179
73348,396,183
73349,399,65
73350,393,31
73351,281,24
73352,385,55
73353,272,140
73354,139,167
73355,283,166
73356,206,37
73357,139,39
73358,253,134
73359,204,167
73360,286,185
73361,346,98
73362,104,81
73363,142,89
73364,256,45
73365,292,89
73366,168,110
73367,105,97
73368,267,172
73369,365,197
73370,234,117
73371,286,82
73372,221,27
73373,185,109
73374,295,185
73375,363,5
73376,130,50
73377,189,146
73378,157,78
73379,297,8
73380,185,129
73381,116,132
73382,124,10
73383,144,33
73384,355,101
73385,291,168
73386,379,37
73387,267,98
73388,169,130
73389,357,170
73390,211,51
73391,117,140
73392,166,32
73393,395,173
73394,371,22
73395,164,69
73396,259,111
73397,148,200
73398,234,182
73399,236,20
73400,112,101
73401,202,159
73402,314,123
73403,336,49
73404,313,116
73405,390,50
73406,398,174
73407,332,120
73408,222,54
73409,356,94
73410,116,118
73411,226,28
73412,365,43
73413,304,103
73414,128,166
73415,217,190
73416,103,7
73417,305,8
73418,199,177
73419,323,85
73420,343,183
73421,114,199
73422,388,9
73423,118,84
73424,341,10
73425,211,195
73426,302,24
73427,323,57
73428,187,121
73429,240,55
73430,347,79
73431,229,194
73432,344,8
73433,329,134
73434,142,85
73435,128,175
73436,287,13
73437,219,158
73438,245,125
73439,114,37
73440,204,94
73441,345,39
73442,156,43
73443,251,31
73444,334,125
73445,387,131
73446,383,189
73447,162,52
73448,249,181
73449,155,117
73450,391,3
73451,309,86
73452,146,155
73453,310,124
73454,117,96
73455,233,118
73456,194,143
73457,266,7
73458,169,9
73459,398,107
73460,386,154
73461,243,183
73462,152,146
73463,187,82
73464,105,128
73465,156,146
73466,150,182
73467,240,28
73468,183,13
73469,230,60
73470,273,134
73471,201,141
73472,303,9
73473,370,53
73474,239,22
73475,121,64
73476,174,86
73477,318,120
73478,259,157
73479,232,78
73480,290,102
73481,383,111
73482,191,122
73483,284,102
73484,331,135
73485,261,162
73486,347,97
73487,112,187
73488,345,192
73489,284,111
73490,364,14
73491,384,3
73492,291,171
73493,249,184
73494,170,151
73495,142,52
73496,164,171
73497,331,42
73498,295,156
73499,353,15
73500,378,77
73501,237,50
73502,120,104
73503,121,183
73504,213,184
73505,190,103
73506,290,110
73507,325,176
73508,140,111
73509,187,109
73510,154,6
73511,188,114
73512,372,115
73513,315,38
73514,300,55
73515,276,84
73516,259,179
73517,315,80
73518,104,44
73519,205,99
73520,238,93
73521,334,147
73522,112,90
73523,354,75
73524,346,60
73525,322,50
73526,280,69
73527,366,50
73528,394,66
73529,380,15
73530,371,128
73531,140,153
73532,170,28
73533,375,80
73534,112,75
73535,163,108
73536,349,139
73537,161,166
73538,362,172
73539,234,39
73540,160,175
73541,352,115
73542,202,113
73543,176,8
73544,129,83
73545,110,177
73546,372,178
73547,217,170
73548,104,126
73549,337,111
73550,282,153
73551,187,13
73552,269,86
73553,134,61
73554,279,59
73555,253,200
73556,387,28
73557,186,20
73558,189,109
73559,263,82
73560,317,76
73561,372,200
73562,372,65
73563,395,162
73564,393,179
73565,276,32
73566,340,145
73567,113,76
73568,127,81
73569,239,170
73570,349,112
73571,128,60
73572,302,71
73573,124,81
73574,274,182
73575,274,82
73576,287,200
73577,371,177
73578,181,170
73579,391,117
73580,176,161
73581,281,62
73582,120,87
73583,306,18
73584,358,194
73585,314,98
73586,167,73
73587,293,13
73588,130,20
73589,105,134
73590,143,127
73591,225,124
73592,263,106
73593,232,126
73594,192,64
73595,236,41
73596,333,50
73597,172,39
73598,208,8
73599,313,166
73600,248,59
73601,160,178
73602,233,26
73603,167,184
73604,330,118
73605,107,104
73606,110,4
73607,197,5
73608,324,15
73609,128,77
73610,258,80
73611,282,120
73612,286,171
73613,109,71
73614,110,71
73615,146,42
73616,389,65
73617,145,109
73618,183,150
73619,263,72
73620,131,99
73621,304,130
73622,209,114
73623,233,137
73624,287,52
73625,322,49
73626,245,45
73627,322,111
73628,116,72
73629,203,184
73630,340,8
73631,166,171
73632,182,1
73633,120,119
73634,125,9
73635,387,130
73636,373,110
73637,113,160
73638,102,28
73639,361,12
73640,395,35
73641,165,126
73642,243,3
73643,347,161
73644,350,165
73645,288,119
73646,168,184
73647,395,196
73648,223,37
73649,135,60
73650,319,103
73651,102,138
73652,103,130
73653,169,142
73654,223,55
73655,281,193
73656,157,185
73657,132,160
73658,102,7
73659,217,155
73660,305,86
73661,330,33
73662,108,155
73663,372,170
73664,255,186
73665,220,32
73666,229,29
73667,396,75
73668,185,29
73669,342,40
73670,254,30
73671,166,85
73672,272,162
73673,368,76
73674,212,108
73675,200,1
73676,276,119
73677,134,25
73678,355,147
73679,170,81
73680,206,36
73681,268,120
73682,199,15
73683,378,82
73684,297,33
73685,290,186
73686,142,125
73687,371,12
73688,241,178
73689,245,156
73690,379,199
73691,393,134
73692,353,108
73693,219,27
73694,160,198
73695,311,116
73696,245,7
73697,275,183
73698,113,64
73699,354,107
73700,244,147
73701,206,17
73702,231,121
73703,184,145
73704,199,173
73705,302,126
73706,129,155
73707,307,119
73708,192,65
73709,331,131
73710,369,192
73711,129,80
73712,152,182
73713,332,192
73714,171,180
73715,194,169
73716,336,143
73717,242,144
73718,108,125
73719,158,121
73720,115,102
73721,145,21
73722,356,197
73723,170,56
73724,178,113
73725,248,29
73726,125,172
73727,151,17
73728,382,127
73729,388,129
73730,253,192
73731,182,33
73732,245,1
73733,233,154
73734,343,190
73735,228,127
73736,345,139
73737,320,93
73738,162,191
73739,331,108
73740,118,2
73741,351,118
73742,252,14
73743,318,154
73744,232,116
73745,395,173
73746,147,103
73747,297,111
73748,190,149
73749,149,157
73750,147,167
73751,202,64
73752,292,190
73753,104,18
73754,234,160
73755,184,160
73756,149,174
73757,392,88
73758,257,43
73759,208,152
73760,393,155
73761,237,9
73762,321,157
73763,127,166
73764,164,119
73765,232,141
73766,132,77
73767,148,80
73768,240,69
73769,260,128
73770,259,41
73771,267,56
73772,307,26
73773,354,121
73774,250,78
73775,288,167
73776,378,62
73777,138,167
73778,352,175
73779,188,59
73780,274,163
73781,239,92
73782,289,114
73783,111,83
73784,390,50
73785,270,148
73786,231,121
73787,256,71
73788,127,18
73789,266,124
73790,130,76
73791,374,130
73792,362,187
73793,209,37
73794,150,96
73795,188,146
73796,329,20
73797,353,127
73798,364,5
73799,182,172
73800,210,10
73801,336,160
73802,341,137
73803,122,114
73804,293,114
73805,220,165
73806,301,96
73807,295,134
73808,206,44
73809,363,165
73810,296,93
73811,172,142
73812,240,192
73813,388,67
73814,196,103
73815,357,56
73816,339,161
73817,135,18
73818,165,71
73819,336,52
73820,374,94
73821,192,152
73822,351,110
73823,358,31
